procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  46204   4960 263148    0    0     0     0  252  139  0  0 100  0  0
 0  0      0  46204   4960 263148    0    0     0     0  254  145  1  0 99  0  0
 0  0      0  46204   4960 263148    0    0     0     0  254  138  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  46204   4960 263148    0    0     0     0  258  148  2  1 97  0  0
 1  0      0  46204   4960 263148    0    0     0     0  257  143  3  0 97  0  0
 0  0      0  46204   4960 263148    0    0     0     0  259  146  5  0 95  0  0
 1  0      0  46200   4960 263152    0    0     0     0  262  139 15  0 85  0  0
 0  0      0  46200   4960 263152    0    0     0     0  262  146 22  0 78  0  0
 0  0      0  46200   4960 263152    0    0     0     0  252  143  7  1 91  0  0
16  0      0  46200   4960 263152    0    0     0     0  327  360 86  0 14  0  0
 0  0      0  46200   4960 263152    0    0     0     0  270  244 46  0 54  0  0
 0  0      0  46200   4960 263152    0    0     0     0  254  143  1  0 99  0  0
 0  0      0  46200   4960 263152    0    0     0     0  252  141  1  0 99  0  0
 0  0      0  46200   4960 263152    0    0     0     0  255  148  0  0 100  0  0
 0  0      0  46200   4960 263152    0    0     0     0  252  137  0  0 100  0  0
 0  0      0  46200   4960 263152    0    0     0     0  257  144  6  1 93  0  0
 0  0      0  46200   4960 263152    0    0     0     0  253  140 16  0 84  0  0
 0  0      0  46200   4960 263152    0    0     0     0  267  148 22  0 78  0  0
 0  0      0  52264   3716 258088    0    0  3306     0  320  530 11  9 79  1  0
 2  0      0  52256   3716 258096    0    0     0     0  256  158  7  0 93  0  0
16  0      0  52272   3788 258336    0    0   240     0  310  418 72  2 26  0  0
 1  0      0  48860   4620 261012    0    0  7260     0  777 2335 53 22 26  0  0
 0  0      0  52016   3916 258620    0    0  6834     0  912 3628  2 24 73  0  0
 0  0      0  56468   2816 254768    0    0  6896     0  653 2732  2 22 74  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  46340   4824 263540    0    0  6040     0  373  807  2 16 82  0  0
 0  0      0  46192   4832 263532    0    0    25     0  282  390 10  2 88  0  0
 3  1      0  51452   3416 259192    0    0  9296     0  470 2116 19 26 55  0  0
 0  0      0  48140   3952 262320    0    0  2138     0  308  392 21  5 74  0  0
 0  0      0  48140   3952 262320    0    0     0     0  258  140  9  1 90  0  0
 0  0      0  48140   3952 262320    0    0     0     0  255  147  0  0 100  0  0
 0  0      0  48140   3952 262320    0    0     0     0  262  171 15  1 84  0  0
15  0      0  48140   3952 262320    0    0     0     0  296  286 64  1 35  0  0
 0  0      0  48140   3952 262320    0    0     0     0  277  260 51  0 49  0  0
 0  0      0  48140   3952 262320    0    0     0     0  255  150  2  0 98  0  0
 0  0      0  48140   3952 262320    0    0     0     0  254  140  2  0 98  0  0
 0  0      0  48140   3952 262320    0    0     0     0  259  145  7  0 93  0  0
 1  0      0  48140   3952 262320    0    0     0     0  258  139  7  0 93  0  0
 0  0      0  48140   3952 262320    0    0     0     0  262  149 28  0 72  0  0
 0  0      0  48140   3952 262320    0    0     0     0  255  138 10  0 90  0  0
 0  0      0  48140   3952 262320    0    0     0     0  255  148  2  0 98  0  0
 0  0      0  48140   3952 262320    0    0     0     0  255  167 15  0 85  0  0
 0  0      0  48140   3952 262320    0    0     0     0  259  146  7  0 92  1  0
15  0      0  48140   3952 262320    0    0     0     0  290  274 60  0 40  0  0
 0  0      0  48140   3952 262320    0    0     0     0  275  273 50  1 49  0  0
 0  0      0  48140   3952 262320    0    0     0     0  252  137  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  48140   3952 262320    0    0     0     0  258  148 10  0 90  0  0
 0  0      0  48140   3952 262320    0    0     0     0  255  138  6  0 94  0  0
 1  0      0  48140   3952 262320    0    0     0     0  263  150 22  0 78  0  0
 0  0      0  48140   3952 262320    0    0     0     0  257  142 13  0 87  0  0
 0  0      0  48140   3952 262320    0    0     0     0  255  146  2  0 98  0  0
 0  0      0  48140   3952 262320    0    0     0     0  259  176 16  0 84  0  0
 1  0      0  48140   3952 262320    0    0     0     0  258  144  7  1 92  0  0
 0  0      0  48140   3952 262320    0    0     0     0  253  141  1  0 99  0  0
14  0      0  48140   3952 262324    0    0     0     0  292  285 65  0 35  0  0
 0  0      0  48140   3952 262324    0    0     0     0  272  244 44  0 56  0  0
 0  0      0  48140   3952 262324    0    0     0     0  257  142  6  0 94  0  0
 0  0      0  48140   3952 262324    0    0     0     0  255  140  8  0 92  0  0
 0  0      0  48140   3952 262324    0    0     0     0  266  153 24  0 76  0  0
 0  0      0  48140   3952 262324    0    0     0     0  260  142 17  0 83  0  0
 0  0      0  55388   4092 254908    0    0  2611     0  310  534  0 12 88  0  0
 0  0      0  55408   4092 254896    0    0     0     0  260  174 16  0 84  0  0
 0  0      0  55408   4092 254896    0    0     0     0  258  145  9  1 89  0  0
 0  0      0  55408   4092 254896    0    0     0     0  252  159  2  0 98  0  0
 0  0      0  55408   4092 254896    0    0     0     0  261  146  6  0 94  0  0
13  0      0  55408   4092 254896    0    0     0     0  295  305 72  1 27  0  0
 0  0      0  55408   4092 254896    0    0     0     0  269  221 34  0 66  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0  55408   4092 254896    0    0     0     0  257  140  6  0 94  0  0
 0  0      0  55408   4092 254896    0    0     0     0  267  148 22  1 77  0  0
 0  0      0  55408   4092 254896    0    0     0     0  266  143 16  0 84  0  0
 0  0      0  55408   4092 254896    0    0     0     0  254  142  0  0 100  0  0
 0  0      0  55408   4092 254896    0    0     0     0  260  171 15  2 83  0  0
 0  0      0  55408   4092 254896    0    0     0     0  259  142  8  0 92  0  0
 0  0      0  55408   4092 254896    0    0     0     0  252  142  0  1 99  0  0
 0  0      0  55408   4092 254896    0    0     0     0  260  147  8  0 92  0  0
 0  0      0  55408   4092 254896    0    0     0     0  256  140  9  0 91  0  0
12  0      0  55408   4092 254896    0    0     0     0  300  351 88  0 12  0  0
 0  0      0  55408   4092 254896    0    0     0     0  258  168 11  1 88  0  0
 0  0      0  55408   4092 254896    0    0     0     0  272  150 29  0 71  0  0
 0  0      0  48216   5392 261000    0    0  4077     0  328  547 17  9 74  0  0
 0  0      0  48216   5392 261020    0    0     0     0  255  147  2  0 98  0  0
 0  0      0  47968   5448 261224    0    0   195     0  271  243 14  2 84  0  0
 0  0      0  47968   5448 261208    0    0     0     0  259  143  7  0 93  0  0
 0  0      0  47968   5448 261208    0    0     0     0  252  140  2  0 98  0  0
 0  0      0  47968   5448 261208    0    0     0     0  261  143  7  1 92  0  0
 0  0      0  47968   5448 261208    0    0     0     0  258  144  6  0 94  0  0
 0  0      0  47968   5448 261208    0    0     0     0  261  148 15  0 85  0  0
 0  0      0  47968   5448 261208    0    0     0     0  302  356 86  0 14  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  47968   5448 261208    0    0     0     0  262  157 30  0 70  0  0
 1  0      0  47968   5448 261208    0    0     0     0  258  148 12  1 87  0  0
 0  0      0  47968   5448 261208    0    0     0     0  255  141  5  0 95  0  0
 0  0      0  47968   5448 261208    0    0     0     0  264  171 16  0 84  0  0
 0  0      0  47968   5448 261208    0    0     0     0  256  136  9  0 91  0  0
 0  0      0  47968   5448 261208    0    0     0     0  254  147  0  0 100  0  0
 0  0      0  47968   5448 261208    0    0     0     0  255  141  7  0 93  0  0
 0  0      0  47968   5448 261208    0    0     0     0  257  147  7  0 93  0  0
 0  0      0  47968   5448 261208    0    0     0     0  261  155 13  1 86  0  0
12  0      0  47968   5448 261208    0    0     0     0  270  187 19  0 81  0  0
 0  0      0  47968   5448 261208    0    0     0     0  307  373 95  0  5  0  0
 0  0      0  47968   5448 261208    0    0     0     0  261  142  7  0 93  0  0
 0  0      0  47968   5448 261212    0    0     0     0  256  142 10  1 89  0  0
 2  0      0  47968   5448 261212    0    0     0     0  258  150  3  0 97  0  0
 0  0      0  47968   5448 261212    0    0     0     0  260  164 21  0 79  0  0
 0  0      0  47968   5448 261212    0    0     0     0  254  146  1  1 98  0  0
 0  0      0  47968   5448 261212    0    0     0     0  260  140  8  0 92  0  0
 0  0      0  47968   5448 261212    0    0     0     0  257  146  7  0 93  0  0
 0  0      0  47968   5448 261212    0    0     0     0  259  138 16  0 84  0  0
 0  0      0  47968   5448 261212    0    0     0     0  255  148  1  0 99  0  0
14  0      0  47968   5448 261212    0    0     0     0  288  213 43  0 57  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  47968   5448 261212    0    0     0     0  292  335 79  0 21  0  0
 0  0      0  47968   5448 261212    0    0     0     0  256  140  9  0 91  0  0
 0  0      0  47968   5448 261212    0    0     0     0  255  146  2  0 98  0  0
 0  0      0  47968   5448 261212    0    0     0     0  266  166 21  1 78  0  0
 0  0      0  47968   5448 261212    0    0     0     0  255  146  2  0 98  0  0
 0  0      0  47968   5448 261212    0    0     0     0  257  137  7  2 91  0  0
 0  0      0  47968   5448 261212    0    0     0     0  259  144 10  0 90  0  0
 0  0      0  47968   5448 261212    0    0     0     0  259  140 18  0 82  0  0
 0  0      0  47968   5448 261212    0    0     0     0  256  141  1  0 99  0  0
 0  0      0  47968   5448 261212    0    0     0     0  261  141 15  0 85  0  0
15  0      0  47968   5448 261212    0    0     0     0  278  227 34  0 66  0  0
 0  0      0  46356   5696 262420    0    0   783     0  297  426 82  2 16  0  0
 0  0      0  46356   5696 262452    0    0     0     0  254  145  0  0 100  0  0
 0  0      0  46356   5696 262452    0    0     0     0  263  173 23  1 76  0  0
 0  0      0  46356   5696 262452    0    0     0     0  255  143  2  0 98  0  0
 0  0      0  46356   5696 262452    0    0     0     0  256  138  8  0 92  0  0
 0  0      0  46356   5696 262452    0    0     0     0  260  191 10  0 90  0  0
 0  0      0  46356   5696 262452    0    0     0     0  258  145 16  0 84  0  0
 0  0      0  46356   5696 262452    0    0     0     0  254  142  0  0 100  0  0
 0  0      0  46356   5696 262452    0    0     0     0  261  143 17  0 83  0  0
 0  0      0  46052   5740 262668    0    0   154     0  255  164  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0  46052   5740 262668    0    0     0     0  276  203 29  0 71  0  0
 0  0      0  46052   5740 262668    0    0     0     0  295  363 88  0 12  0  0
 4  0      0  47124   5156 262376    0    0 12609     0  522 1454 25 37 38  0  0
 0  0      0  50300   4668 259524    0    0 10410     0  642 1813  1 40 58  1  0
 0  0      0  50300   4672 259528    0    0     6     0  265  203  9  0 91  0  0
 0  2      0  54628   3976 255864    0    0 17990     0  688 3031 12 55 33  0  0
 0  0      0  52360   4336 258048    0    0  2506     0  310  433 17  7 76  0  0
 0  0      0  51616   4392 258420    0    0   296     0  260  170  0  1 99  0  0
 0  0      0  51120   4456 258916    0    0   303     0  268  167 16  1 83  0  0
 0  0      0  56352   3152 255024    0    0  2759     0  305  471  2 10 88  0  0
 0  0      0  54872   3364 256164    0    0   826     0  266  210  1  1 98  0  0
15  0      0  53880   3604 257036    0    0   743     0  309  374 32  4 64  0  0
 1  0      0  53880   3604 257036    0    0     0     0  316  380 100  0  0  0  0
 1  0      0  53880   3604 257036    0    0     0     0  261  140  4  0 96  0  0
 0  0      0  53880   3604 257036    0    0     0     0  255  141  8  0 92  0  0
 0  0      0  53880   3604 257036    0    0     0     0  259  149  9  0 91  0  0
 1  0      0  53880   3604 257036    0    0     0     0  260  141 11  0 89  0  0
 0  0      0  53376   3604 257040    0    0     0     0  256  147  3  1 96  0  0
 0  0      0  53376   3604 257040    0    0     0     0  262  138 15  0 85  0  0
 0  0      0  53376   3604 257040    0    0     0     0  254  144  2  0 98  0  0
 0  0      0  53376   3604 257040    0    0     0     0  252  141  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  53376   3604 257040    0    0     0     0  259  145  8  0 92  0  0
17  0      0  53376   3604 257040    0    0     0     0  279  194 26  1 73  0  0
 1  0      0  53376   3604 257040    0    0     0     0  315  393 100  0  0  0  0
 0  0      0  53376   3604 257040    0    0     0     0  257  141  7  0 93  0  0
 0  0      0  53376   3604 257040    0    0     0     0  259  149  9  0 91  0  0
 0  0      0  53376   3604 257040    0    0     0     0  255  137  6  1 93  0  0
 0  0      0  53416   3604 257040    0    0     0     0  261  149  9  0 91  0  0
 0  0      0  53416   3604 257040    0    0     0     0  259  137 14  1 85  0  0
 0  0      0  53416   3604 257040    0    0     0     0  254  142  2  0 98  0  0
 0  0      0  53416   3604 257040    0    0     0     0  253  141  1  0 99  0  0
 0  0      0  53416   3604 257040    0    0     0     0  259  146  7  0 93  0  0
 0  0      0  53416   3604 257040    0    0     0     0  252  138  1  1 98  0  0
16  0      0  53416   3604 257040    0    0     0     0  281  178 26  0 74  0  0
 3  0      0  53416   3604 257216    0    0     8     0  303  396 100  0  0  0  0
 0  0      0  53416   3604 257216    0    0     0     0  263  148 13  0 87  0  0
 0  0      0  53416   3604 257216    0    0     0     0  258  139  9  0 91  0  0
 0  0      0  53264   3604 257168    0    0     0     0  260  150  7  2 91  0  0
 0  0      0  56564   4576 261448    0    0  2644     0  307  446  6  7 85  1  0
 0  0      0  56564   4576 261448    0    0     0     0  254  144  1  0 99  0  0
 0  0      0  56068   4736 261852    0    0   179     0  258  186  1  1 98  0  0
 0  0      0  63492   4736 261856    0    0     0     0  256  161  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  63492   4736 261856    0    0     0     0  252  138  0  1 99  0  0
 0  0      0  79456   4736 261864    0    0     0     0  255  178  2  0 98  0  0
 8  0      0 127284   4736 261876    0    0     0     0  274  207 13  1 86  0  0
 0  0      0 143252   4736 261896    0    0     0     0  283  317 59  2 39  0  0
 0  0      0 151332   4736 261900    0    0     0     0  254  154  1  0 99  0  0
 0  0      0 159212   4736 261904    0    0     0     0  258  166  2  0 98  0  0
 0  0      0 167224   4736 261908    0    0     0     0  254  148  0  0 100  0  0
 0  0      0 167224   4736 261908    0    0     0     0  255  145  1  0 99  0  0
 0  0      0 167224   4736 261908    0    0     0     0  252  141  2  1 97  0  0
 0  0      0 167224   4736 261908    0    0     0     0  254  149  0  0 100  0  0
 0  0      0 167224   4736 261908    0    0     0     0  253  139  1  0 99  0  0
 0  0      0 167224   4736 261908    0    0     0     0  253  147  1  1 98  0  0
 0  0      0 175236   4736 261912    0    0     0     0  254  152  1  0 99  0  0
 0  0      0 247108   4736 261948    0    0     0     0  264  241  1  0 99  0  0
 0  0      0 232972   7380 273944    0    0  8502     0  424 1057  0 24 76  0  0
 0  0      0 225536   8684 279612    0    0  4261     0  376 1403  2 13 85  0  0
 0  0      0 222444   9372 282456    0    0  2066     0  444  918  1  9 90  0  0
