Run time for pass 1 is 1083.420038 ms
Run time for pass 2 is 972.726107 ms
Run time for pass 3 is 937.530994 ms
Run time for pass 4 is 842.651129 ms
Run time for pass 5 is 758.457184 ms
Run time for pass 6 is 680.737972 ms
Run time for pass 7 is 654.232979 ms
Run time for pass 8 is 664.399862 ms
Run time for pass 9 is 660.775900 ms
Run time for pass 10 is 693.209887 ms
Run time for pass 11 is 618.646860 ms
Run time for pass 12 is 651.414871 ms
Run time for pass 13 is 613.124847 ms
Run time for pass 14 is 633.651018 ms
Run time for pass 15 is 563.210964 ms
Run time for pass 16 is 551.684856 ms
Run time for pass 17 is 543.324947 ms
Run time for pass 18 is 569.213867 ms
Run time for pass 19 is 544.075966 ms
Run time for pass 20 is 523.316145 ms
Total Run time is 213843.286991 ms
