Run time for pass 1 is 997.637033 ms
Run time for pass 2 is 960.814953 ms
Run time for pass 3 is 940.875053 ms
Run time for pass 4 is 868.605852 ms
Run time for pass 5 is 752.691031 ms
Run time for pass 6 is 678.996086 ms
Run time for pass 7 is 688.029051 ms
Run time for pass 8 is 623.115063 ms
Run time for pass 9 is 675.169945 ms
Run time for pass 10 is 663.302183 ms
Run time for pass 11 is 663.474083 ms
Run time for pass 12 is 635.384083 ms
Run time for pass 13 is 609.261036 ms
Run time for pass 14 is 621.098995 ms
Run time for pass 15 is 601.060152 ms
Run time for pass 16 is 538.227081 ms
Run time for pass 17 is 537.588120 ms
Run time for pass 18 is 560.154200 ms
Run time for pass 19 is 541.951895 ms
Run time for pass 20 is 523.037910 ms
Total Run time is 213822.239876 ms
