Run time for pass 1 is 6592.309952 ms
Run time for pass 2 is 7482.145071 ms
Run time for pass 3 is 7656.922102 ms
Run time for pass 4 is 3132.519960 ms
Run time for pass 5 is 2266.793966 ms
Run time for pass 6 is 6490.957975 ms
Run time for pass 7 is 6930.415154 ms
Run time for pass 8 is 5004.178047 ms
Run time for pass 9 is 4037.543058 ms
Run time for pass 10 is 1244.264841 ms
Total Run time is 151893.042803 ms
