Run time for pass 1 is 6360.409975 ms
Run time for pass 2 is 6355.913162 ms
Run time for pass 3 is 123744.924068 ms
Run time for pass 4 is 52.163124 ms
Run time for pass 5 is 49.893856 ms
Run time for pass 6 is 1501.608133 ms
Run time for pass 7 is 2170.485973 ms
Run time for pass 8 is 1763.075829 ms
Run time for pass 9 is 1098.440886 ms
Run time for pass 10 is 406.144857 ms
Total Run time is 259683.964014 ms
