Run time for pass 1 is 2291.309834 ms
Run time for pass 2 is 1468.181849 ms
Run time for pass 3 is 1382.565975 ms
Run time for pass 4 is 1207.175970 ms
Run time for pass 5 is 1158.386946 ms
Run time for pass 6 is 1055.583000 ms
Run time for pass 7 is 1033.432961 ms
Run time for pass 8 is 987.234831 ms
Run time for pass 9 is 958.228827 ms
Run time for pass 10 is 831.837893 ms
Run time for pass 11 is 827.230930 ms
Run time for pass 12 is 794.183016 ms
Run time for pass 13 is 710.798979 ms
Run time for pass 14 is 79.055071 ms
Run time for pass 15 is 58.104038 ms
Run time for pass 16 is 83.040953 ms
Run time for pass 17 is 80.430031 ms
Run time for pass 18 is 64.331055 ms
Run time for pass 19 is 65.999985 ms
Run time for pass 20 is 58.879852 ms
Total Run time is 215348.305941 ms
