Run time for pass 1 is 2117.949009 ms
Run time for pass 2 is 1298.476934 ms
Run time for pass 3 is 61.093092 ms
Run time for pass 4 is 67.236900 ms
Run time for pass 5 is 61.526060 ms
Run time for pass 6 is 88.335991 ms
Run time for pass 7 is 190.184832 ms
Run time for pass 8 is 63.158035 ms
Run time for pass 9 is 59.489012 ms
Run time for pass 10 is 83.701134 ms
Run time for pass 11 is 72.776079 ms
Run time for pass 12 is 63.010216 ms
Run time for pass 13 is 67.326069 ms
Run time for pass 14 is 693.420887 ms
Run time for pass 15 is 873.544931 ms
Run time for pass 16 is 1076.249838 ms
Run time for pass 17 is 1045.328140 ms
Run time for pass 18 is 1197.521210 ms
Run time for pass 19 is 1053.858995 ms
Run time for pass 20 is 997.382879 ms
Total Run time is 211347.551107 ms
