Run time for pass 1 is 2263.283014 ms
Run time for pass 2 is 1547.204971 ms
Run time for pass 3 is 1388.228893 ms
Run time for pass 4 is 1232.740164 ms
Run time for pass 5 is 1137.932062 ms
Run time for pass 6 is 1076.929808 ms
Run time for pass 7 is 989.625931 ms
Run time for pass 8 is 1029.999018 ms
Run time for pass 9 is 925.155878 ms
Run time for pass 10 is 850.531101 ms
Run time for pass 11 is 841.212988 ms
Run time for pass 12 is 807.646036 ms
Run time for pass 13 is 866.816998 ms
Run time for pass 14 is 924.397945 ms
Run time for pass 15 is 1106.217146 ms
Run time for pass 16 is 1061.475992 ms
Run time for pass 17 is 1103.404045 ms
Run time for pass 18 is 1128.332853 ms
Run time for pass 19 is 1031.148195 ms
Run time for pass 20 is 555.371046 ms
Total Run time is 221948.103905 ms
