Run time for pass 1 is 908.369064 ms
Run time for pass 2 is 1139.813900 ms
Run time for pass 3 is 1030.125141 ms
Run time for pass 4 is 1325.438976 ms
Run time for pass 5 is 1018.852949 ms
Run time for pass 6 is 1064.176083 ms
Run time for pass 7 is 1091.972113 ms
Run time for pass 8 is 985.841036 ms
Run time for pass 9 is 1415.854931 ms
Run time for pass 10 is 1254.667044 ms
Run time for pass 11 is 1040.410995 ms
Run time for pass 12 is 923.455000 ms
Run time for pass 13 is 980.142832 ms
Run time for pass 14 is 1034.934044 ms
Run time for pass 15 is 954.221010 ms
Run time for pass 16 is 1134.217024 ms
Run time for pass 17 is 920.202971 ms
Run time for pass 18 is 956.524134 ms
Run time for pass 19 is 1034.611225 ms
Run time for pass 20 is 973.464012 ms
Run time for pass 21 is 907.850027 ms
Run time for pass 22 is 886.124134 ms
Run time for pass 23 is 1210.368872 ms
Run time for pass 24 is 747.354031 ms
Run time for pass 25 is 900.012016 ms
Run time for pass 26 is 686.469078 ms
Run time for pass 27 is 730.715036 ms
Run time for pass 28 is 743.052006 ms
Run time for pass 29 is 757.216930 ms
Run time for pass 30 is 805.073977 ms
Run time for pass 31 is 670.924902 ms
Run time for pass 32 is 699.043989 ms
Run time for pass 33 is 971.701860 ms
Run time for pass 34 is 863.556862 ms
Run time for pass 35 is 990.286112 ms
Run time for pass 36 is 901.233912 ms
Run time for pass 37 is 786.281109 ms
Run time for pass 38 is 647.028923 ms
Run time for pass 39 is 700.248003 ms
Run time for pass 40 is 736.903906 ms
Run time for pass 41 is 755.692005 ms
Run time for pass 42 is 768.603086 ms
Run time for pass 43 is 801.010847 ms
Run time for pass 44 is 631.974936 ms
Run time for pass 45 is 861.882210 ms
Run time for pass 46 is 708.817005 ms
Run time for pass 47 is 856.781960 ms
Run time for pass 48 is 711.435080 ms
Run time for pass 49 is 733.783007 ms
Run time for pass 50 is 806.744099 ms
Total Run time is 549996.076107 ms
