Run time for pass 1 is 866.617918 ms
Run time for pass 2 is 1021.585941 ms
Run time for pass 3 is 1087.635994 ms
Run time for pass 4 is 1170.381069 ms
Run time for pass 5 is 1015.162945 ms
Run time for pass 6 is 1106.126070 ms
Run time for pass 7 is 1197.855949 ms
Run time for pass 8 is 1075.225115 ms
Run time for pass 9 is 1436.839104 ms
Run time for pass 10 is 1412.472963 ms
Run time for pass 11 is 939.671040 ms
Run time for pass 12 is 873.904943 ms
Run time for pass 13 is 951.663017 ms
Run time for pass 14 is 967.169046 ms
Run time for pass 15 is 1012.258053 ms
Run time for pass 16 is 1049.422026 ms
Run time for pass 17 is 970.029116 ms
Run time for pass 18 is 1012.265921 ms
Run time for pass 19 is 1053.479910 ms
Run time for pass 20 is 1010.702133 ms
Run time for pass 21 is 1046.561956 ms
Run time for pass 22 is 960.693836 ms
Run time for pass 23 is 1162.691832 ms
Run time for pass 24 is 763.931990 ms
Run time for pass 25 is 755.751133 ms
Run time for pass 26 is 657.574892 ms
Run time for pass 27 is 715.390921 ms
Run time for pass 28 is 819.810867 ms
Run time for pass 29 is 711.735964 ms
Run time for pass 30 is 800.256968 ms
Run time for pass 31 is 708.993912 ms
Run time for pass 32 is 713.521957 ms
Run time for pass 33 is 881.093025 ms
Run time for pass 34 is 815.067053 ms
Run time for pass 35 is 1068.401098 ms
Run time for pass 36 is 919.867039 ms
Run time for pass 37 is 725.795031 ms
Run time for pass 38 is 649.264097 ms
Run time for pass 39 is 687.116146 ms
Run time for pass 40 is 720.055819 ms
Run time for pass 41 is 755.049944 ms
Run time for pass 42 is 876.817942 ms
Run time for pass 43 is 812.190056 ms
Run time for pass 44 is 591.370106 ms
Run time for pass 45 is 844.253063 ms
Run time for pass 46 is 723.208904 ms
Run time for pass 47 is 869.709969 ms
Run time for pass 48 is 743.550062 ms
Run time for pass 49 is 707.298040 ms
Run time for pass 50 is 756.192923 ms
Total Run time is 549972.369909 ms
