Run time for pass 1 is 1668.694019 ms
Run time for pass 2 is 814.059019 ms
Run time for pass 3 is 664.510012 ms
Run time for pass 4 is 631.977081 ms
Run time for pass 5 is 651.304960 ms
Run time for pass 6 is 624.854803 ms
Run time for pass 7 is 593.595028 ms
Run time for pass 8 is 549.457073 ms
Run time for pass 9 is 511.420965 ms
Run time for pass 10 is 470.577955 ms
Run time for pass 11 is 499.742985 ms
Run time for pass 12 is 490.406990 ms
Run time for pass 13 is 484.968901 ms
Run time for pass 14 is 448.702812 ms
Run time for pass 15 is 485.616922 ms
Run time for pass 16 is 486.371994 ms
Run time for pass 17 is 478.174925 ms
Run time for pass 18 is 510.694981 ms
Run time for pass 19 is 393.045902 ms
Run time for pass 20 is 421.930075 ms
Run time for pass 21 is 423.389912 ms
Run time for pass 22 is 407.866001 ms
Run time for pass 23 is 389.861107 ms
Run time for pass 24 is 441.122055 ms
Run time for pass 25 is 459.944010 ms
Run time for pass 26 is 342.182875 ms
Run time for pass 27 is 64.291954 ms
Run time for pass 28 is 61.631203 ms
Run time for pass 29 is 70.960045 ms
Run time for pass 30 is 60.256004 ms
Run time for pass 31 is 73.629856 ms
Run time for pass 32 is 75.782061 ms
Run time for pass 33 is 56.818008 ms
Run time for pass 34 is 80.662012 ms
Run time for pass 35 is 62.808990 ms
Run time for pass 36 is 64.211845 ms
Run time for pass 37 is 63.736916 ms
Run time for pass 38 is 83.938122 ms
Run time for pass 39 is 71.688890 ms
Run time for pass 40 is 78.212023 ms
Run time for pass 41 is 64.718008 ms
Run time for pass 42 is 73.643208 ms
Run time for pass 43 is 88.464975 ms
Run time for pass 44 is 78.109026 ms
Run time for pass 45 is 56.855917 ms
Run time for pass 46 is 76.735020 ms
Run time for pass 47 is 62.969923 ms
Run time for pass 48 is 59.036016 ms
Run time for pass 49 is 59.015989 ms
Run time for pass 50 is 73.159933 ms
Total Run time is 516227.473021 ms
