Run time for pass 1 is 5131.217003 ms
Run time for pass 2 is 97339.929104 ms
Run time for pass 3 is 8054.147959 ms
Run time for pass 4 is 4203.978062 ms
Run time for pass 5 is 4481.775999 ms
Run time for pass 6 is 938.313961 ms
Run time for pass 7 is 2373.598099 ms
Run time for pass 8 is 683.022022 ms
Run time for pass 9 is 224.445105 ms
Run time for pass 10 is 191.084862 ms
Total Run time is 225796.048880 ms
