Run time for pass 1 is 1423.851013 ms
Run time for pass 2 is 901.931047 ms
Run time for pass 3 is 59.859037 ms
Run time for pass 4 is 23.253202 ms
Run time for pass 5 is 28.477192 ms
Run time for pass 6 is 28.465033 ms
Run time for pass 7 is 31.040907 ms
Run time for pass 8 is 29.052973 ms
Run time for pass 9 is 34.648895 ms
Run time for pass 10 is 51.636219 ms
Total Run time is 102888.005972 ms
