Run time for pass 1 is 756.817818 ms
Run time for pass 2 is 747.601986 ms
Run time for pass 3 is 718.914032 ms
Run time for pass 4 is 1015.198946 ms
Run time for pass 5 is 763.583183 ms
Run time for pass 6 is 586.194038 ms
Run time for pass 7 is 731.456995 ms
Run time for pass 8 is 571.676970 ms
Run time for pass 9 is 537.319899 ms
Run time for pass 10 is 554.491997 ms
Run time for pass 11 is 482.845783 ms
Run time for pass 12 is 590.960979 ms
Run time for pass 13 is 505.105972 ms
Run time for pass 14 is 567.724943 ms
Run time for pass 15 is 424.216032 ms
Run time for pass 16 is 409.217119 ms
Run time for pass 17 is 628.594160 ms
Run time for pass 18 is 590.986013 ms
Run time for pass 19 is 430.503130 ms
Run time for pass 20 is 439.721823 ms
Run time for pass 21 is 419.697046 ms
Run time for pass 22 is 401.845217 ms
Run time for pass 23 is 568.766117 ms
Run time for pass 24 is 522.445917 ms
Run time for pass 25 is 370.855093 ms
Run time for pass 26 is 306.937218 ms
Run time for pass 27 is 300.849915 ms
Run time for pass 28 is 253.685951 ms
Run time for pass 29 is 214.612007 ms
Run time for pass 30 is 199.645042 ms
Run time for pass 31 is 201.328993 ms
Run time for pass 32 is 167.971849 ms
Run time for pass 33 is 170.034170 ms
Run time for pass 34 is 87.096930 ms
Run time for pass 35 is 66.598892 ms
Run time for pass 36 is 67.990780 ms
Run time for pass 37 is 68.481922 ms
Run time for pass 38 is 207.970858 ms
Run time for pass 39 is 80.832005 ms
Run time for pass 40 is 63.990831 ms
Run time for pass 41 is 91.384888 ms
Run time for pass 42 is 92.834949 ms
Run time for pass 43 is 64.963102 ms
Run time for pass 44 is 75.333834 ms
Run time for pass 45 is 79.550982 ms
Run time for pass 46 is 300.009012 ms
Run time for pass 47 is 68.250895 ms
Run time for pass 48 is 70.353985 ms
Run time for pass 49 is 77.141047 ms
Run time for pass 50 is 79.178095 ms
Total Run time is 518180.361032 ms
