Run time for pass 1 is 721.897840 ms
Run time for pass 2 is 726.432085 ms
Run time for pass 3 is 704.270840 ms
Run time for pass 4 is 927.205086 ms
Run time for pass 5 is 755.563021 ms
Run time for pass 6 is 579.886913 ms
Run time for pass 7 is 730.815887 ms
Run time for pass 8 is 568.474054 ms
Run time for pass 9 is 543.499947 ms
Run time for pass 10 is 485.141039 ms
Run time for pass 11 is 65.881968 ms
Run time for pass 12 is 71.943998 ms
Run time for pass 13 is 179.990053 ms
Run time for pass 14 is 63.064098 ms
Run time for pass 15 is 160.856962 ms
Run time for pass 16 is 75.835943 ms
Run time for pass 17 is 79.902172 ms
Run time for pass 18 is 78.404903 ms
Run time for pass 19 is 72.747946 ms
Run time for pass 20 is 74.990034 ms
Run time for pass 21 is 65.663099 ms
Run time for pass 22 is 69.307089 ms
Run time for pass 23 is 70.228815 ms
Run time for pass 24 is 65.052986 ms
Run time for pass 25 is 64.118147 ms
Run time for pass 26 is 79.991102 ms
Run time for pass 27 is 78.099966 ms
Run time for pass 28 is 66.691160 ms
Run time for pass 29 is 69.373846 ms
Run time for pass 30 is 64.404964 ms
Run time for pass 31 is 63.584089 ms
Run time for pass 32 is 71.236849 ms
Run time for pass 33 is 255.654097 ms
Run time for pass 34 is 73.133945 ms
Run time for pass 35 is 81.693888 ms
Run time for pass 36 is 70.212841 ms
Run time for pass 37 is 84.102154 ms
Run time for pass 38 is 69.911957 ms
Run time for pass 39 is 64.900160 ms
Run time for pass 40 is 77.263832 ms
Run time for pass 41 is 77.203989 ms
Run time for pass 42 is 61.774015 ms
Run time for pass 43 is 92.104197 ms
Run time for pass 44 is 63.950062 ms
Run time for pass 45 is 75.339079 ms
Run time for pass 46 is 68.640947 ms
Run time for pass 47 is 64.005852 ms
Run time for pass 48 is 82.442045 ms
Run time for pass 49 is 90.320110 ms
Run time for pass 50 is 67.322016 ms
Total Run time is 510529.065132 ms
