Run time for pass 1 is 2381.459951 ms
Run time for pass 2 is 1915.121078 ms
Run time for pass 3 is 1877.377987 ms
Run time for pass 4 is 1626.779795 ms
Run time for pass 5 is 1466.603041 ms
Run time for pass 6 is 1244.482994 ms
Run time for pass 7 is 1151.548147 ms
Run time for pass 8 is 1106.878042 ms
Run time for pass 9 is 1029.325008 ms
Run time for pass 10 is 73.204041 ms
Run time for pass 11 is 59.598923 ms
Run time for pass 12 is 78.469038 ms
Run time for pass 13 is 65.160990 ms
Run time for pass 14 is 307.331085 ms
Run time for pass 15 is 149.382114 ms
Run time for pass 16 is 76.115131 ms
Run time for pass 17 is 88.896036 ms
Run time for pass 18 is 75.886011 ms
Run time for pass 19 is 56.942940 ms
Run time for pass 20 is 817.587137 ms
Total Run time is 216424.738169 ms
