Run time for pass 1 is 2513.299942 ms
Run time for pass 2 is 1791.841030 ms
Run time for pass 3 is 884.976149 ms
Run time for pass 4 is 70.231915 ms
Run time for pass 5 is 58.542967 ms
Run time for pass 6 is 62.266111 ms
Run time for pass 7 is 60.956001 ms
Run time for pass 8 is 76.549053 ms
Run time for pass 9 is 72.103024 ms
Run time for pass 10 is 67.726135 ms
Run time for pass 11 is 57.188034 ms
Run time for pass 12 is 406.718016 ms
Run time for pass 13 is 831.997156 ms
Run time for pass 14 is 1117.725134 ms
Run time for pass 15 is 1243.855000 ms
Run time for pass 16 is 1453.957081 ms
Run time for pass 17 is 110.092878 ms
Run time for pass 18 is 87.215900 ms
Run time for pass 19 is 118.403912 ms
Run time for pass 20 is 136.168957 ms
Total Run time is 211857.654095 ms
