Run time for pass 1 is 2407.377005 ms
Run time for pass 2 is 1848.663092 ms
Run time for pass 3 is 1843.024969 ms
Run time for pass 4 is 1611.478090 ms
Run time for pass 5 is 1466.310024 ms
Run time for pass 6 is 1246.571779 ms
Run time for pass 7 is 1111.797094 ms
Run time for pass 8 is 1178.093910 ms
Run time for pass 9 is 1106.976986 ms
Run time for pass 10 is 1031.912088 ms
Run time for pass 11 is 977.609873 ms
Run time for pass 12 is 917.047977 ms
Run time for pass 13 is 1093.009949 ms
Run time for pass 14 is 1364.275932 ms
Run time for pass 15 is 1538.483143 ms
Run time for pass 16 is 1342.077971 ms
Run time for pass 17 is 1249.350071 ms
Run time for pass 18 is 1094.175100 ms
Run time for pass 19 is 1024.471045 ms
Run time for pass 20 is 586.997986 ms
Total Run time is 226889.292002 ms
