Run time for pass 1 is 2191.601038 ms
Run time for pass 2 is 1901.360035 ms
Run time for pass 3 is 1958.745003 ms
Run time for pass 4 is 1602.586985 ms
Run time for pass 5 is 1437.700033 ms
Run time for pass 6 is 1245.908022 ms
Run time for pass 7 is 1140.764952 ms
Run time for pass 8 is 1145.287037 ms
Run time for pass 9 is 1152.429104 ms
Run time for pass 10 is 1029.269934 ms
Run time for pass 11 is 913.590908 ms
Run time for pass 12 is 500.139952 ms
Run time for pass 13 is 64.257145 ms
Run time for pass 14 is 252.655029 ms
Run time for pass 15 is 91.136932 ms
Run time for pass 16 is 68.413973 ms
Run time for pass 17 is 80.860853 ms
Run time for pass 18 is 70.894957 ms
Run time for pass 19 is 62.906027 ms
Run time for pass 20 is 81.027031 ms
Total Run time is 217797.420979 ms
