Run time for pass 1 is 1925.728083 ms
Run time for pass 2 is 1805.691004 ms
Run time for pass 3 is 1055.921793 ms
Run time for pass 4 is 827.223063 ms
Run time for pass 5 is 1025.133133 ms
Run time for pass 6 is 945.825100 ms
Run time for pass 7 is 3031.008959 ms
Run time for pass 8 is 586.319923 ms
Run time for pass 9 is 2095.112085 ms
Run time for pass 10 is 2889.415026 ms
Run time for pass 11 is 2943.460941 ms
Run time for pass 12 is 1267.483950 ms
Run time for pass 13 is 1970.937014 ms
Run time for pass 14 is 2518.568039 ms
Run time for pass 15 is 1145.979166 ms
Run time for pass 16 is 679.576159 ms
Run time for pass 17 is 894.472122 ms
Run time for pass 18 is 1536.537886 ms
Run time for pass 19 is 969.239950 ms
Run time for pass 20 is 696.831942 ms
Total Run time is 265896.081209 ms
